2019-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.108,0.073,0.179,0.066,0.26,0.332,0.479,0.192,0.646,0.329,0.353,0.083,0.292,0.204,0.291,0.2,0.183,0.101,0.177,0.062,0.128,0.066,0.052,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.186,0.131,0.635,0.712,0.881,0.709,1.877,1.448,1.759,0.924,0.763,0.381,0.794,0.319,0.381,0.179,0.391,0.159,0.824,0.454,0.242,0.221,0.153,0.134,0.032,0.015,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.065,0.256,0.455,1.059,0.451,1.04,0.521,1.242,0.778,1.008,1.177,1.452,0.934,1.509,1.152,2.393,1.658,2.198,1.45,1.821,1.13,1.298,0.704,0.651,0.239,0.109,0.008,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.226,0.271,0.349,0.707,1.344,0.967,1.626,0.995,0.798,0.496,0.973,0.82,0.82,0.559,1.526,1.346,2.174,1.187,1.475,1.079,1.318,0.735,0.523,0.076,0.069,0.009,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.066,0.205,0.316,0.754,0.762,1.373,1.17,1.86,1.453,2.173,1.62,2.344,1.71,2.374,1.675,2.293,1.576,2.086,1.377,1.727,1.071,1.241,0.675,0.633,0.233,0.108,0.009,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.057,0.233,0.363,0.82,0.771,1.323,1.143,1.815,1.412,2.105,1.564,2.271,1.652,2.327,1.637,2.236,1.553,2.074,1.382,1.739,1.084,1.258,0.684,0.64,0.236,0.106,0.007,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.055,0.186,0.301,0.723,0.737,1.328,1.132,1.804,1.406,2.106,1.581,2.272,1.648,2.31,1.621,2.203,1.504,1.933,1.218,1.609,0.999,1.144,0.63,0.589,0.218,0.101,0.007,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.164,0.283,0.695,0.72,1.304,1.116,1.769,1.389,2.075,1.547,2.224,1.605,2.217,1.537,2.105,1.429,1.896,1.301,1.66,1.01,1.173,0.639,0.591,0.219,0.101,0.005,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.141,0.247,0.297,0.485,0.488,0.878,0.829,1.502,1.087,1.13,0.881,1.113,0.711,1.888,1.155,1.427,1.037,0.923,0.518,1.451,0.844,0.567,0.227,0.565,0.109,0.088,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.2,0.626,0.75,1.027,0.459,1.228,1.429,1.705,1.171,1.401,0.842,1.408,1.496,1.664,0.755,1.133,0.508,0.703,0.589,0.729,0.588,0.591,0.107,0.078,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.26,0.241,0.446,0.525,0.798,0.997,1.753,1.369,2.053,1.559,2.252,1.657,2.337,1.658,2.276,1.564,2.069,1.362,1.706,1.046,1.19,0.63,0.59,0.223,0.103,0.007,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.109,0.247,0.201,0.542,0.457,1.307,0.81,1.753,1.418,2.133,1.613,2.332,1.706,2.412,1.714,2.324,1.557,2.072,1.33,1.711,1.086,1.252,0.677,0.634,0.233,0.1,0.004,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.096,0.232,0.321,0.547,0.322,0.608,0.778,1.42,1.212,1.359,0.724,2.213,1.658,2.35,1.666,2.242,1.523,2.008,1.335,1.685,1.056,1.216,0.656,0.608,0.224,0.1,0.007,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.159,0.166,0.433,0.523,0.877,1.041,1.725,1.313,2.019,1.512,2.191,1.606,2.27,1.61,2.201,1.508,1.934,1.268,1.597,0.986,1.119,0.59,0.389,0.046,0.069,0.009,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.138,0.3,0.459,0.805,0.761,1.316,1.116,1.887,1.392,1.842,1.629,2.251,1.087,1.443,0.897,0.986,0.7,0.856,0.401,0.162,0.086,0.175,0.048,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.074,0.177,0.268,0.654,0.662,0.978,0.754,1.677,1.326,1.988,1.489,2.187,1.404,2.356,1.574,2.137,1.489,1.986,1.289,1.579,0.97,1.113,0.596,0.546,0.192,0.081,0.003,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.241,0.62,0.654,1.206,1.044,1.677,1.32,1.988,1.489,2.14,1.564,2.113,1.229,1.477,1.135,1.19,1.126,0.731,0.592,0.839,0.614,0.569,0.198,0.077,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.09,0.218,0.222,0.336,0.342,0.76,1.174,1.368,1.21,0.633,0.433,0.742,0.395,0.28,0.411,1.328,0.716,0.862,0.617,0.315,0.053,0.042,0.044,0.064,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.075,0.191,0.263,0.464,0.301,0.845,1.195,1.686,0.79,0.645,1.104,1.43,0.928,0.473,0.266,1.413,0.683,0.598,0.383,0.491,0.22,0.284,0.049,0.045,0.005,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.265,0.172,0.642,0.442,0.571,0.821,1.212,0.817,1.358,0.856,1.482,0.887,2.056,0.944,1.606,1.338,1.94,0.96,1.052,0.572,0.846,0.293,0.205,0.213,0.055,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.045,0.139,0.256,0.674,0.714,1.313,1.137,1.068,1.429,1.986,1.661,2.375,1.647,2.278,1.463,1.852,1.242,1.441,1.203,1.54,1.084,1.209,0.69,0.633,0.225,0.086,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.052,0.145,0.252,0.652,0.689,1.255,1.164,1.482,0.996,1.715,1.607,2.326,1.693,2.394,1.501,2.293,1.387,1.386,0.934,1.713,1.079,1.237,0.666,0.604,0.209,0.079,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.234,0.635,0.689,1.312,1.027,1.73,1.408,2.083,1.556,1.751,1.549,2.067,1.524,1.89,1.3,1.937,1.334,1.636,1.055,1.231,0.76,0.685,0.242,0.076,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.24,0.642,0.686,1.257,1.087,1.735,1.384,2.094,1.569,2.269,1.643,2.328,1.679,2.313,1.585,2.104,1.384,1.742,1.074,1.235,0.672,0.622,0.218,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.076,0.097,0.283,0.331,0.429,0.614,1.524,1.215,1.984,1.57,2.29,1.573,1.904,1.086,2.134,1.649,1.872,1.115,1.315,0.945,1.2,0.531,0.505,0.187,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.085,0.167,0.238,0.715,0.655,1.027,0.939,1.621,1.271,1.995,1.502,2.221,1.636,2.292,1.629,2.217,1.513,1.959,1.286,1.619,1.007,1.163,0.627,0.56,0.19,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.131,0.221,0.586,0.629,1.168,1.013,1.635,1.312,1.978,1.474,2.109,1.52,2.15,1.544,2.045,1.374,1.727,0.941,1.404,0.956,1.073,0.549,0.529,0.172,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.238,0.325,0.604,0.601,0.651,0.522,0.92,0.95,1.15,1.138,1.526,0.837,1.808,0.773,0.855,0.666,0.717,0.454,0.877,0.871,0.574,0.298,0.261,0.06,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.112,0.229,0.357,0.672,0.442,0.392,0.517,0.916,0.621,0.646,0.477,2.067,1.696,1.545,1.433,1.967,1.301,1.668,1.018,1.16,0.622,0.559,0.184,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.212,0.579,0.62,0.653,0.201,0.155,0.176,0.189,0.235,0.589,0.257,0.384,0.327,0.84,0.715,0.563,0.456,1.643,0.588,1.125,0.743,0.464,0.029,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.254,0.055,0.201,0.301,0.622,0.606,1.302,1.169,2.116,1.528,2.032,1.589,2.199,1.59,2.058,1.676,2.031,1.421,1.828,0.994,1.041,0.618,0.631,0.143,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.112,0.12,0.211,0.337,0.356,1.081,1.165,1.601,0.863,2.063,1.718,2.382,1.783,2.051,1.531,2.106,1.379,1.735,0.958,0.786,0.415,0.432,0.097,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.219,0.596,0.65,1.208,1.056,1.696,1.364,2.061,1.558,2.203,1.638,2.261,1.604,2.18,1.329,1.962,1.131,1.089,0.803,0.948,0.499,0.519,0.142,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.054,0.029,0.138,0.172,0.659,0.98,1.198,0.962,1.884,1.3,2.33,1.786,2.441,1.79,2.404,1.565,2.191,1.426,1.748,1.088,1.219,0.641,0.545,0.169,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.168,0.304,0.576,0.664,1.235,1.038,1.669,1.332,1.991,1.357,1.774,0.78,0.919,0.8,0.998,0.445,0.561,0.271,0.472,0.286,0.655,0.332,0.27,0.046,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.185,0.215,0.6,0.574,1.136,0.948,1.547,1.444,1.947,1.619,2.347,1.611,2.235,1.65,2.26,1.541,2.044,1.353,1.689,1.008,1.157,0.624,0.537,0.123,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.044,0.12,0.218,0.581,0.634,1.176,1.054,1.687,1.33,1.652,1.154,2.187,1.428,1.637,1.102,1.843,1.497,2.028,1.348,1.685,1.017,1.122,0.605,0.529,0.146,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.043,0.169,0.195,0.589,0.626,1.101,0.852,1.472,1.307,1.956,1.526,1.721,1.176,2.007,0.957,0.701,0.604,0.759,0.615,0.865,0.651,0.546,0.2,0.2,0.044,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.14,0.201,0.561,0.469,0.592,0.451,0.631,0.614,1.103,1.257,1.18,1.526,1.211,1.278,1.605,0.794,1.277,1.3,1.431,1.098,1.076,0.548,0.468,0.135,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.19,0.567,0.644,1.21,1.067,1.729,1.367,2.071,1.567,2.258,1.641,2.316,1.638,2.237,1.544,2.037,1.347,1.699,1.048,1.182,0.617,0.498,0.109,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.146,0.24,0.474,0.417,0.681,0.681,0.996,0.833,1.2,0.854,0.982,0.604,1.692,1.471,2.053,1.603,0.998,0.39,0.456,0.21,0.239,0.24,0.176,0.041,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.296,0.581,0.561,1.136,1.025,1.075,0.824,1.71,1.508,2.119,1.537,2.162,1.515,2.029,1.326,1.428,0.856,1.217,0.53,0.435,0.279,0.218,0.037,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.204,0.517,0.428,0.538,0.226,0.628,0.891,0.678,0.319,1.056,1.011,1.687,1.531,1.661,1.142,1.605,0.983,1.037,0.544,0.32,0.087,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.081,0.048,0.11,0.142,0.559,0.847,0.732,1.046,0.612,0.23,0.605,0.49,0.583,0.332,0.2,0.079,0.176,0.139,0.137,0.08,0.079,0.073,0.073,0.023,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.36,0.297,0.464,0.443,0.709,0.479,0.729,0.473,0.989,0.56,0.79,0.818,1.867,1.004,1.735,1.056,1.105,1.056,1.042,0.19,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.081,0.176,0.542,0.624,1.185,1.058,1.729,1.372,2.071,1.557,2.247,1.623,2.283,1.608,2.204,1.502,1.98,1.299,1.622,0.993,1.108,0.569,0.462,0.101,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.095,0.187,0.536,0.603,1.143,1.048,1.696,1.327,2.058,1.55,2.245,1.633,2.272,1.61,2.19,1.492,1.969,1.284,1.591,0.974,1.086,0.551,0.441,0.089,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.134,0.149,0.529,0.642,0.533,0.354,1.29,1.346,2.004,1.502,2.227,1.626,2.302,1.647,2.234,1.546,1.509,0.506,0.62,0.586,0.894,0.208,0.121,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.107,0.27,0.342,0.872,0.811,0.635,1.164,1.043,0.945,1.263,1.063,1.516,1.206,1.55,1.14,1.506,0.688,0.665,0.803,1.08,0.545,0.233,0.053,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.23,0.502,0.604,1.222,0.642,0.965,1.172,1.906,1.385,2.168,1.691,2.306,1.585,1.738,1.544,1.685,1.013,0.975,0.538,0.676,0.247,0.298,0.098,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.079,0.174,0.523,0.599,1.134,1.009,1.639,1.289,1.941,1.414,2.103,1.532,2.156,1.504,1.985,1.037,1.967,1.318,1.621,0.964,0.891,0.136,0.095,0.028,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.138,0.261,0.638,0.419,1.216,1.08,1.379,1.372,1.988,1.589,2.316,1.684,2.382,1.742,1.314,0.674,1.561,1.412,1.588,0.897,0.716,0.262,0.12,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.129,0.288,0.507,0.614,0.668,0.621,0.785,0.37,1.342,0.674,1.376,0.675,0.787,1.207,2.028,1.074,1.861,1.1,1.667,1.007,1.112,0.513,0.411,0.05,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.172,0.529,0.617,1.183,1.055,1.715,1.36,2.055,1.535,2.226,1.62,2.275,1.6,2.174,1.5,1.972,1.29,1.602,0.968,1.059,0.524,0.385,0.041,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.082,0.174,0.512,0.58,1.106,0.979,1.613,1.274,1.933,1.46,2.138,1.562,2.2,1.549,2.126,1.453,1.914,1.24,1.528,0.919,0.999,0.492,0.346,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.172,0.509,0.578,1.097,0.98,1.625,1.302,1.953,1.472,2.137,1.557,2.181,1.544,2.107,1.439,1.855,1.212,1.512,0.912,1.005,0.494,0.345,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.165,0.519,0.579,1.123,0.999,1.635,1.303,1.96,1.48,2.151,1.574,2.205,1.556,2.135,1.464,1.908,1.245,1.526,0.905,0.997,0.497,0.339,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.163,0.493,0.573,1.105,0.99,1.603,1.28,1.908,1.446,2.078,1.503,2.117,1.494,2.016,1.37,1.79,1.164,1.432,0.851,0.909,0.427,0.268,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.142,0.47,0.555,1.02,0.942,1.093,0.642,1.148,1.085,2.249,1.588,0.956,1.305,0.996,0.68,1.323,1.271,1.085,0.633,1.074,0.313,0.076,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
